locus_tag,gene,COG Class,COG category,prophage gene,strand,frame,start,stop,regulation,product,BKE#,RF_ErmR_LB37oC,nRF_ErmR_LB16oC,nRF_ErmR_glucose complete,nRF_ErmR_glucose+NH4+,nRF_ErmR_LB52oC,nRF_ErmR_LB22oC,nRF_ErmR_MC,nRF_ErmR_competence medium,nRF_ErmR_glucose+glutamine,nRF_ErmR_glucose+glutamate,nRF_ErmR_glucose+ornithine,nRF_ErmR_glucose+adenine,nRF_ErmR_glucose+malate+NH4+,nRF_ErmR_malate+NH4+,nRF_ErmR_pyruvate+NH4+,nRF_ErmR_fructose+NH4+,nRF_ErmR_glycerol+NH4+,nRF_ErmR_gluconate+NH4+,nRF_ErmR_succinate+glutamate,nRF_ErmR_glucose+nitrate,BKK#,RF_KanR_LB37oC,nRF_KanR_LB16oC,nRF_KanR_glucose complete,nRF_KanR_glucose+NH4+,nRF_KanR_LB52oC,nRF_KanR_LB22oC,nRF_KanR_glucose+glutamine,nRF_KanR_glucose+glutamate,nRF_KanR_glucose+ornithine,nRF_KanR_glucose+adenine,nRF_KanR_glucose+malate+NH4+,nRF_KanR_malate+NH4+,nRF_KanR_pyruvate+NH4+,nRF_KanR_fructose+NH4+,nRF_KanR_glycerol+NH4+,nRF_KanR_gluconate+NH4+,nRF_KanR_succinate+glutamate,nRF_KanR_glucose+nitrate
BSU30460,ytrA,K,transcription, ,leading,-1,3118847,3119239,YtrA_repress.,transcriptional regulator (GntR family),BKE30460,0.876986818,0.373164369,0.923239739,1.664895897,1.159509967,0.989452483,1.204427165,1.257790325,1.568170625,1.241972422,1.333258959,1.093282285,2.949870048,2.082943565,1.07816747,2.202816978,2.033781147,2.622151112,1.265926954,1.262881471,BKK30460,0.955065219,0.452044857,1.042876466,1.387823291,0.917369042,0.708480851,1.384571182,1.043379318,1.231736913,1.158604054,2.110010087,1.690071215,0.588977564,1.077726844,1.029044839,1.255285761,0.869608391,1.018587725
BSU30470,ytzC,,, ,leading,-1,3119565,3119837,..,conserved hypothetical protein,BKE30470,0.943654022,0.831528838,0.859605024,1.154258112,1.029099073,0.906294612,1.094598081,1.055280568,1.188182612,0.888347266,1.161014704,1.06022717,1.04389639,1.039843985,1.25155182,1.054170748,1.075830654,0.988856405,1.216134571,1.039168341,BKK30470,0.993325707,0.979015287,1.071204734,1.155359235,0.975208847,1.033481664,1.148609686,1.086764693,1.049304341,0.988596534,1.041561048,1.02524661,1.106890095,0.997759012,1.025444167,1.061827245,1.061485554,0.963398465
BSU30480,ytqA,R,general function prediction only , ,lagging,1,3119999,3120967,..,putative Fe-S oxidoreductase,BKE30480,0.974582899,1.082562711,1.017475874,1.031560128,1.018170567,1.065468001,1.175379029,1.119418229,1.138104488,0.926134763,1.085258163,1.042720255,1.118059661,1.131841222,1.176026925,1.053070877,0.410842656,1.067359843,1.199812876,0.97093384,BKK30480,1.062182158,1.028903189,1.020444185,0.980701853,0.914423864,0.976996939,1.004274946,1.000578099,0.946619065,0.86665204,0.98339164,1.048646113,0.926177358,0.981950299,0.899127672,0.99492073,1.004389245,0.975669586
BSU30490,ytqB,,, ,lagging,1,3120964,3121548,..,putative RNA methylase,BKE30490,1.013733293,0.990406256,0.899839019,1.064721112,0.904834896,1.108765023,0.940461346,1.019858766,0.819350691,1.072849203,0.921609472,0.949133206,1.03382079,1.014179156,0.868276093,0.904544227,1.03172233,0.932188885,0.903843828,1.028718822,BKK30490,1.045776321,0.890287857,1.018536225,0.943936889,0.975771434,0.942541365,0.909547145,1.087133347,0.841010221,1.04956394,1.113940515,1.071360323,1.02494022,1.067968381,0.721003532,1.068809077,1.115912234,1.044064331
BSU30500,ytpB,,, ,leading,-1,3121538,3122641,SigM.,tetraprenyl-beta-curcumene synthase,BKE30500,0.821761741,1.30256632,0.912815914,1.064600717,1.092104575,1.297640716,1.117362649,1.103078279,1.090965906,1.27507508,1.104091664,1.406337155,1.214263741,1.146935701,1.074375594,1.16715424,1.238732418,1.379375071,1.232506588,1.554994819,BKK30500,0.935771494,0.907581477,0.999868191,1.344830744,1.101167189,0.8702611,1.189169784,1.142799679,1.024394738,1.126924815,1.740174378,1.362507791,1.198303567,1.271506273,1.127625425,1.181513935,1.015118125,1.176177081
BSU30510,ytpA,I,lipid transport and metabolism , ,leading,-1,3122662,3123441,SigM.,phospholipase component of bacilysocin synthesis or export,BKE30510,0.951736365,1.065281775,0.998107694,0.972600252,1.068736202,0.98727566,1.054984993,1.106765632,1.068866316,1.024926923,1.128618374,1.130944352,1.108096605,1.194267675,1.172058086,1.082761621,0.805403246,1.01426858,1.094691383,1.239502835,BKK30510,0.991221289,1.120625619,1.085380333,0.859459374,0.987703967,0.97394095,1.026247052,0.963181072,1.095607975,1.03018339,0.807364279,0.893071202,0.888537658,0.950419579,0.837013285,1.077227354,0.85881618,1.12468347
BSU30520,ytoA,R,general function prediction only , ,lagging,1,3123490,3124005,..,putative enzyme of the carbonic anhydrase family,BKE30520,0.935015469,1.066037283,0.993467078,1.066384295,1.073818661,0.919068175,1.076344686,0.96169249,1.157931891,1.128527811,1.130501658,1.179704507,1.005971059,1.097171679,1.218546333,1.199174791,1.352981342,1.248119782,1.220577465,1.377259534,BKK30520,1.026892502,1.020343345,1.019454275,1.058654473,0.959383634,1.131817957,1.149841135,1.047013681,1.084322577,1.242518749,1.080053699,0.980315704,1.029415896,1.076508644,1.099095296,1.030640384,1.096191614,1.192191091
BSU30530,ytnA,E,amino acid transport and metabolism , ,leading,-1,3124250,3125641,..,putative amino acid permease,BKE30530,0.913931016,1.23152816,0.992817348,1.149681253,1.076570708,1.159483398,1.130186594,1.111583221,1.316990935,1.223396756,1.343529462,1.234979207,0.926446977,1.136569926,1.336287179,1.165674474,1.20102577,1.065131047,1.151122967,1.254398068,BKK30530,0.981667047,1.202686426,1.078047378,0.718326582,0.888003256,1.153631114,1.144746923,0.973048408,0.976208872,0.971358758,0.629172258,0.74285656,0.865858616,0.718970892,0.805513497,0.90570064,0.755214751,1.271127977
BSU30560,pckA,C,energy production and conversion, ,lagging,1,3129530,3131113,CcpN_repress.,phosphoenolpyruvate carboxykinase,BKE30560,0.823446704,0.236203986,0.958910664,1.298998047,0.9103606,0.428323632,1.223400049,1.237562996,1.147502701,1.073015293,1.01180241,1.169992492,1.208477809,0,0,1.252391174,1.554337962,1.138246129,0.25725465,1.494278098,BKK30560,0.814523396,0.719981391,0.521702394,1.306173389,0.888808616,0.29737469,1.132361378,0.831595209,1.033905469,0.535682636,0.921873289,0,0,1.490475923,0.901316431,1.400445047,0,1.170386054
BSU30570,ytmB,,, ,leading,-1,3131152,3131394,..,conserved hypothetical protein,BKE30570,0.883620737,1.090507866,1.059494392,1.080234643,1.151343834,1.466242065,1.149998078,1.339509119,1.054582655,1.363014636,1.185468177,1.584784558,1.151956575,1.382499456,1.185363228,1.182138153,0.374668741,1.155508069,1.211793731,1.402783598,BKK30570,1.028271756,0.99643959,1.055855204,0.9796274,1.010336644,0.957620338,0.880989543,1.067048422,0.873557146,0.994359616,1.085922879,1.07142553,1.020113569,1.027429031,0.943984391,1.080034243,0.988032586,0.993512465
BSU30580,ytmA,E,amino acid transport and metabolism , ,leading,-1,3131446,3132219,..,putative hydrolase,BKE30580,0.732945839,1.193680283,0.929675685,1.307470026,1.220778207,1.267607141,1.208706561,1.364429873,1.199641759,1.251507958,1.331975959,1.4283017,1.314686258,1.387768319,1.325607634,1.344073322,0.422777924,1.455044733,1.421772292,1.587253935,BKK30580,0.902426889,1.034537075,1.008753496,1.254465678,1.073817945,1.212501328,1.14298806,1.219987724,1.103111656,1.25833052,1.21105817,1.148568478,1.141203528,1.273201192,1.104972132,1.222431556,1.23346157,1.192847857
BSU30595,ytlA,P,inorganic ion transport and metabolism, ,lagging,1,3132370,3133374,SigK.,putative ABC transporter component,BKE30595,0.897108796,1.254471725,1.048115725,1.091669281,0.966574361,1.048553705,1.043916119,1.092996326,1.190110202,1.179374779,1.095638753,1.175145483,1.088668023,1.171685191,1.116377021,1.167498863,0.56102062,1.117848174,1.14455519,1.090921647,BKK30595,0.903041399,0.985631015,0.98143443,1.239673047,1.053990461,1.10156972,1.137279077,1.111117079,1.186117691,0.944340946,1.211742556,1.140504516,1.214464569,1.270307728,1.242546629,1.036029851,1.141625023,1.013926891
BSU30610,ytlC,P,inorganic ion transport and metabolism, ,lagging,1,3133387,3134169,SigK.,"putative ABC transporter component, ATP-binding",BKE30610,1.009603199,1.34945049,0.990042926,1.052236666,0.967313892,1.035231771,0.919619124,1.070429234,0.901894085,1.021557238,0.880708218,0.913143708,1.098296361,1.051217339,0.828310953,1.07930002,1.135005964,0.935320979,0.902131067,0.885608162,BKK30610,1.006855226,0.942839986,1.041862288,1.074339219,0.9826055,1.165196959,1.064307992,1.14470907,1.075029192,0.93104139,1.222048129,1.125234,1.239256254,0.979874989,1.051574124,1.260442951,1.051180222,1.033570113
BSU30620,ytlD,P,inorganic ion transport and metabolism, ,lagging,1,3134144,3134956,SigK.,putative permease of ABC transporter,BKE30620,0.859360919,1.305728853,0.933393925,1.113799135,1.177062661,1.113476033,1.129428493,1.104314217,0.999960074,1.046074143,1.075539932,1.118091271,1.059768844,1.083899159,1.206237406,1.097459736,0.849357751,1.122539826,1.08294855,0.917957887,BKK30620,0.969891472,0.799210422,1.012422207,1.001846255,0.977150309,1.075106489,1.040385492,1.073357572,1.037347016,1.056828663,1.061115922,1.001885376,1.282802235,1.177908157,0,1.135595049,1.099054722,1.143585292
BSU30630,ytkD,L,"replication, recombination and repair", ,leading,-1,3134983,3135459,SigF.,nucleoside and RNA triphosphate phosphohydrolase,BKE30630,0.73759092,1.210997461,0.902325118,1.457975632,1.060002546,1.284057462,1.336237191,1.040623633,1.265198055,1.251135017,1.237291585,1.520663365,1.618629032,1.579890109,1.611116987,1.557797847,1.267675375,1.543184147,1.458761903,1.638117399,BKK30630,0.933824825,1.153121486,0.940480635,1.395468672,1.123783302,1.109708745,1.170367091,1.254982678,1.185662822,1.407350201,1.455874599,1.409100704,1.397603542,1.536907046,1.536439021,1.490203304,1.224444469,1.39520949
BSU30640,ytkC,S,function unknown, ,leading,-1,3135668,3136072,..,putative autolytic amidase,BKE30640,1.166808101,0.825746352,0.937642369,0.741130056,0.877276843,0.829555891,0.766393219,0.7295282,0.835036545,0.836446226,0.788290741,0.911598088,0.790737563,0.779069371,0.848999867,0.788577135,0.555491081,0.780201453,0.863076695,0.887914912,BKK30640,1.152119408,1.053124896,0.929578428,0.715583992,0.784615793,1.055555077,0.722764397,0.786928259,0.756080299,0.849298201,0.794206208,0.62514157,0.681067724,0.769455689,0.802029466,0.603547862,0.83243823,0.742595846
BSU30650,dps,P,inorganic ion transport and metabolism, ,leading,-1,3136238,3136675,SigB.,"DNA-protecting protein, ferritin",BKE30650,0.944553821,1.193456759,0.96760706,1.041340044,1.131203988,0.925645732,1.000623219,1.031563621,1.148380007,1.005847591,1.221831019,1.130515156,0.940992546,1.093669025,1.227176455,1.211548122,1.041810111,1.306103544,1.187567172,1.188352672,BKK30650,0.991561657,1.136569457,1.050570739,1.042132912,1.01952707,1.156566161,1.215457402,1.05471714,1.039809792,1.292209254,1.142379873,1.037593566,1.039133439,1.194505989,1.101539676,1.156064275,0.967372433,1.345067295
BSU30659,ytzI,,, ,lagging,1,3136768,3136944,..,hypothetical protein,BKE30659,0.952480648,1.362953957,1.020009963,1.113204759,1.185430969,1.256208413,1.159620825,1.079696881,1.161057341,1.126632754,1.294466926,1.056317363,0.960739867,1.066728201,1.216399004,0.979477191,0.60326204,0.962019653,1.167322701,1.25499379,BKK30659,1.066351508,1.071174993,1.076801035,0.97366656,0.951882757,1.166260375,1.070413765,1.044498454,0.947545792,1.104095218,0.998797308,0.908614501,0.970567041,1.05528439,1.203091101,1.016762783,0.94153919,1.140851691
BSU30660,ytkA,,, ,leading,-1,3136938,3137375,..,putative lipoprotein,BKE30660,0.963079961,1.261440935,1.013779186,0.992763132,1.026674876,1.053229863,0.996353856,0.958025569,1.1346484,1.103340039,1.099347553,1.245179265,1.102313074,1.041186944,1.107347658,1.188189871,0.870933157,1.053625892,1.168514906,1.179481434,BKK30660,0.927356173,1.274341003,1.002439406,1.113081847,0.9686619,1.205033824,1.083012467,1.102404289,1.134031761,1.111055486,1.109078893,1.009384804,1.160541495,1.061929687,1.130452839,1.18271602,1.195342303,1.007189181
BSU30670,luxS,T,signal transduction mechanisms , ,leading,-1,3137495,3137968,..,S-ribosylhomocysteine lyase,BKE30670,1.026072837,1.097419662,0.949533819,1.146973649,1.074145304,1.059621101,1.057301037,1.031815489,1.229201167,1.204904092,1.176394183,1.126940457,0.974393649,1.037009822,1.20148429,1.020758321,1.202058849,1.012787011,1.176555214,1.16880024,BKK30670,0.963746805,1.014943628,0.985050166,1.319710229,1.167429617,1.157937533,1.250328664,1.153595825,1.189292615,1.362189047,1.53548,1.392114733,1.355934737,1.31604175,1.392884426,1.301567508,1.25070635,1.304420005
BSU30680,ytjA,S,function unknown, ,lagging,1,3138097,3138324,..,conserved hypothetical protein,BKE30680,1.033750368,0.991670251,0.972723417,1.031862405,0.946606315,0.760596982,0.955810663,1.080795051,1.120240754,0.992367985,1.061953106,1.072156728,0.955660078,1.016377768,1.075555755,0.985859651,1.200598026,0.968435422,1.128867264,0.963827499,BKK30680,0.902609739,1.041698447,0.999801088,1.243179023,1.103669253,1.132814106,1.188588465,1.297233865,1.212534087,1.201016565,1.237317938,1.216801013,1.225363506,1.16325296,0.986112877,1.334961289,1.235406158,1.141732477
BSU30690,ytiB,P,inorganic ion transport and metabolism, ,leading,-1,3138321,3138884,..,carbonic anhydrase,BKE30690,1.010004266,0.976905178,1.014430549,0.956781965,0.956161969,0.904386529,1.045593394,1.055864641,1.132871844,0.901484223,1.062674129,0.992827876,1.193586339,1.097432634,1.0421426,1.021098384,0.95695639,1.002401217,1.088984609,0.920011068,BKK30690,0.903990725,0.978751606,0.971229637,1.195142677,1.259870572,1.051335901,1.152570326,1.190466902,1.235488101,1.123046011,1.229625272,1.270654847,1.147866227,1.174066694,1.186217839,1.220179644,1.2758078,1.152778749
BSU30700,rpmEB,J,"translation, ribosomal structure and biogenesis", ,leading,-1,3138978,3139226,SigB.Zur_repress.,ribosomal protein L31,BKE30700,0.834850675,1.440013915,0.940022518,1.417509097,1.106051828,1.324704256,1.111117003,1.345047781,1.042525783,1.450306397,1.191069419,1.605957001,1.351464435,1.344817691,1.144299671,1.348340124,1.344935231,1.214340208,1.192209102,1.494429941,BKK30700,1.061716267,0.734734088,1.00212762,0.985381602,1.023567768,0.851875618,0.904824571,1.116343633,0.955957611,1.035819824,1.12027392,1.006434261,1.072339648,1.110981493,0.915383181,1.106424248,1.061138364,1.046818333
BSU30710,ythA,C,energy production and conversion, ,lagging,1,3139431,3140762,..,putative cytochrome bd menaquinol oxidase subunit I,BKE30710,1.182607298,1.113810115,1.234943208,0.801618305,1.02970654,0.885863918,0.929614216,1.135860412,0.859485447,0.728575923,0.97626137,0.716560015,0.774079331,0.879190671,0.889212704,0.7367969,0.61194149,0.779426075,0.773589347,1.017022148,BKK30710,1.00686025,1.0482147,1.115018556,1.01622208,0.964075359,1.238586438,1.070342385,1.116063642,0.921715964,1.156649136,1.082552988,1.046222032,0.991895184,0.993035516,1.053802501,1.05435407,1.028910062,0.985349077
BSU30720,ythB,C,energy production and conversion, ,lagging,1,3140806,3141846,..,putative cytochrome bd menaquinol oxidase subunit II,BKE30720,0.924577546,1.094568498,0.952129168,0.986675938,1.023076144,1.140222541,0.9665237,1.037341443,0.925332505,1.127551838,1.121423388,1.250118408,0.929970994,1.033469065,1.055192402,1.237890377,1.19914182,1.014157214,1.058039464,1.276948538,BKK30720,0.893563676,1.121424363,0.940884853,1.083951923,1.049916061,1.135858109,1.105346938,1.191576488,1.07902552,1.222564661,1.11071857,1.144796271,1.112908849,1.159468768,1.089736539,1.209306609,1.340083159,1.119536903
BSU30739,ytzL,,, ,lagging,1,3141900,3142058,..,conserved hypothetical protein,BKE30739,0.898466346,1.04839188,0.961425429,1.14904578,1.153912864,1.113657718,1.296622583,1.099391078,1.11531071,1.086734126,1.138580959,1.191936522,1.067984711,1.19953076,1.204680089,1.182664826,1.318312575,1.252070462,1.264907222,1.311667186,BKK30739,1.035135936,1.105529246,1.049300372,0.94396752,0.941465554,1.054774831,0.991765601,1.0348456,0.99942942,1.17975591,1.031235777,1.044209757,0.979708177,1.081716079,1.093248927,1.023428647,1.03268224,1.0894298
BSU30740,mntD,P,inorganic ion transport and metabolism, ,leading,-1,3142077,3142964,MntR_repress.,manganese ABC transporter (permease),BKE30740,0.911755036,1.697469278,1.138540378,1.18282653,1.001844887,1.439679634,0.986783415,1.147449555,1.107208085,1.072102703,1.019384122,0.971086536,1.438831602,1.231979475,1.23898879,1.152751382,1.06210263,1.260520038,1.272610054,0.834109465,BKK30740,0.947502997,1.191535603,0.919980421,1.071359825,1.119534752,0.969353706,0.938562488,1.085031459,1.037519969,0.959748905,1.199937134,1.154807007,1.18950702,1.219504319,1.067841596,1.223302708,1.020184285,1.164164276
BSU30750,mntC,P,inorganic ion transport and metabolism, ,leading,-1,3142954,3144261,MntR_repress.,manganese ABC transporter (permease),BKE30750,1.009918513,1.031243648,1.052677887,1.022207732,1.005964579,1.009510489,1.039540456,0.968125495,1.146919099,1.180582621,1.110080973,1.198957234,1.1463794,1.120016032,1.128002877,1.154467372,1.400835326,0.998834765,1.160075796,1.158656768,BKK30750,1.045309983,1.078490141,0.999524868,0.95250929,1.042505905,1.064953695,0.942161798,0.945739296,1.020182102,0.942212575,1.008348253,1.002092285,0.973735604,0.978726011,1.007029916,1.129002217,1.130719832,0.913028375
BSU30760,mntB,P,inorganic ion transport and metabolism, ,leading,-1,3144267,3145019,MntR_repress.,manganese ABC transporter (ATP-binding protein),BKE30760,0.869984707,1.254635682,1.077708144,1.148190787,1.250518554,1.290812938,1.02019754,0.967260899,1.202900308,1.345297074,1.180798762,1.236606004,1.324365314,1.281444454,1.339004256,1.242433085,1.201611524,1.0894364,1.296795904,1.299154658,BKK30760,1.022990449,1.038242721,1.036850596,1.041449319,1.045301726,1.084584566,1.103660839,1.017725555,1.02329247,1.322243085,1.080825661,1.061181855,1.007408649,1.105533566,1.197326667,1.041971251,1.016534961,1.224102811
BSU30770,mntA,P,inorganic ion transport and metabolism, ,leading,-1,3145038,3145958,MntR_repress.,manganese ABC transporter (manganese binding lipoprotein),BKE30770,0.95123792,0.953461838,0.984680543,1.091056531,1.105239201,1.06626248,0.91704959,1.079812001,1.203818869,1.232154667,1.138566244,1.084580624,1.084416528,1.260862041,1.21862625,1.261540312,0.6086928,1.32196357,1.083270799,1.276028581,BKK30770,1.020476496,1.05446778,1.148637246,1.028015702,1.031127317,1.122500612,1.035543261,1.128320729,1.007401813,1.179536751,1.100644903,1.151812184,1.027716927,1.042618447,1.09834802,0.996645764,1.030481472,1.059060349
BSU30810,ytxM,R,general function prediction only , ,leading,-1,3149751,3150575,..,"putative 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase",BKE30810,0.924371504,1.032402647,1.020166225,1.16997153,1.055696544,1.032140335,1.06309266,1.055609707,1.247395408,1.267378316,1.164505021,1.218768641,0.994613323,1.130785903,1.349644692,1.062287174,1.009783847,1.052468338,1.272793499,1.063838692,BKK30810,0.900771418,1.166118118,1.012600252,1.238375772,0.978051479,1.151517493,1.169410504,1.183314744,1.144704935,1.253169693,1.186786285,1.201386269,1.18408912,1.15208813,1.207386028,1.196402596,1.223264366,1.085080201
BSU30830,menF,H,coenzyme transport and metabolism, ,leading,-1,3152302,3153717,..,menaquinone-specific isochorismate synthase,BKE30830,0.913322305,1.161737714,1.031343085,1.231996789,0.889874826,0.972825894,0.999773092,1.066750663,0.904467769,1.293151524,1.019118745,1.155998086,1.12909245,1.16022102,0.946213443,1.041479762,0.442156913,1.004743152,0.984446412,1.13016103,BKK30830,1.026424854,0.843484419,0.999881214,0.990822398,1.026063293,0.983971147,0.911614336,1.131085508,0.939654353,1.023710675,1.06991949,1.039649562,1.145818392,1.054308436,1.063948436,1.218998713,1.098389069,1.080445363
BSU30840,yteA,T,signal transduction mechanisms , ,lagging,1,3154007,3154726,SigG.SpoVT_act.,putative DksA homolog,BKE30840,0.938680385,1.035534315,0.969847393,1.009997279,0.958373833,0.995134659,0.915942168,0.968952588,0.860038498,1.073764509,0.88954814,1.157842566,0.99662488,1.012003594,0.94136005,1.20997202,1.140852978,1.073135932,1.0405668,1.102411804,BKK30840,0.98094358,0.976428635,0.898994638,0.964946957,1.096894518,0.985368362,0.91444074,1.085873447,0.860030001,1.137567136,1.157428143,1.026522198,1.073452896,1.127516128,1.150245899,1.132267041,1.172126859,1.082697897
BSU30850,ytdA,M,cell wall/membrane/envelope biogenesis, ,leading,-1,3154735,3155553,..,putative UTP-glucose-1-phosphate uridylyltransferase,BKE30850,1.190743832,0.782073562,1.118926369,0.892752948,0.906178766,0.687866246,0.861220409,0.933771442,0.880047237,0.739763442,0.775204221,0.644795382,0.945393305,0.708429551,0.699969488,0.803354962,1.018505403,0.793525884,0.694296978,0.82531919,BKK30850,0.910144175,0.917483583,0.955615672,1.038094042,0.988447124,1.138363195,1.078522506,1.021466881,1.151229086,1.065841146,1.003101463,1.146665102,1.058626798,1.025904806,0.925432966,1.032159784,1.23565514,1.014513137
